Protein_ID,Type,Method,Count
5vr5,prot,NMR,1
5vso,prot,NMR,1
5vto,prot,NMR,1
5vwe,prot,NMR,1
5vwl,prot,NMR,1
5vx7,prot,NMR,1
5vzm,prot,NMR,1
5w0y,prot,NMR,1
5w3g,prot,NMR,1
5w3n,prot,NMR,1
5w4s,prot,NMR,1
5w54,prot,NMR,1
5w72,prot,NMR,1
5w88,prot,NMR,1
5w8y,prot,NMR,1
5w8z,prot,NMR,1
5w96,prot,NMR,1
5w9f,prot,NMR,1
5wah,prot,NMR,1
5wbt,prot,NMR,1
5wcl,prot,NMR,1
5wcv,prot,NMR,1
5wdz,prot,NMR,1
5we3,prot,NMR,1
5wlp,prot,NMR,1
5wlx,prot,NMR,1
5woc,prot,NMR,1
5wod,prot,NMR,1
5woe,prot,NMR,1
5wot,prot,NMR,1
5wov,prot,NMR,1
5wow,prot,NMR,1
5wox,prot,NMR,1
5woy,prot,NMR,1
5woz,prot,NMR,1
5wpx,prot,NMR,1
5wpy,prot,NMR,1
5wqz,prot,NMR,1
5wrx,prot,NMR,1
5wt7,prot,NMR,1
5wuz,prot,NMR,1
5wxe,prot,NMR,1
5wye,prot,NMR,1
5wyo,prot,NMR,1
5x0s,prot,NMR,1
5x1x,prot,NMR,1
5x29,prot,NMR,1
5x34,prot,NMR,1
5x35,prot,NMR,1
5x36,prot,NMR,1
5x37,prot,NMR,1
5x38,prot,NMR,1
5x39,prot,NMR,1
5x3c,prot,NMR,1
5x3l,prot,NMR,1
5x3y,prot,NMR,1
5x4f,prot,NMR,1
5x5s,prot,NMR,1
5x6t,prot,NMR,1
5x9x,prot,NMR,1
5xa6,prot,NMR,1
5xbd,prot,NMR,1
5xbo,prot,NMR,1
5xdi,prot,NMR,1
5xdj,prot,NMR,1
5xe4,prot,NMR,1
5xee,prot,NMR,1
5xek,prot,NMR,1
5xer,prot,NMR,1
5xes,prot,NMR,1
5xf0,prot,NMR,1
5xht,prot,NMR,1
5xi9,prot,NMR,1
5xir,prot,NMR,1
5xiv,prot,NMR,1
5xjk,prot,NMR,1
5xk4,prot,NMR,1
5xk5,prot,NMR,1
5xm4,prot,NMR,1
5xme,prot,NMR,1
5xn4,prot,NMR,1
5xnd,prot,NMR,1
5xng,prot,NMR,1
5xo3,prot,NMR,1
5xo4,prot,NMR,1
5xo5,prot,NMR,1
5xo9,prot,NMR,1
5xoa,prot,NMR,1
5xok,prot,NMR,1
5xol,prot,NMR,1
5xq5,prot,NMR,1
5xqm,prot,NMR,1
5xr1,prot,NMR,1
5xrx,prot,NMR,1
5xs1,prot,NMR,1
5xv8,prot,NMR,1
5xv9,prot,NMR,1
5xyl,prot,NMR,1
5xzk,prot,NMR,1
5y08,prot,NMR,1
5y0h,prot,NMR,1
5y0i,prot,NMR,1
5y0j,prot,NMR,1
5y0u,prot,NMR,1
5y22,prot,NMR,1
5y3u,prot,NMR,1
5y4b,prot,NMR,1
5y70,prot,NMR,1
5y7l,prot,NMR,1
5y95,prot,NMR,1
5yam,prot,NMR,1
5ydx,prot,NMR,1
5ydy,prot,NMR,1
5yfg,prot,NMR,1
5yhn,prot,NMR,1
5yi4,prot,NMR,1
5yi9,prot,NMR,1
5yio,prot,NMR,1
5yj4,prot,NMR,1
5yj5,prot,NMR,1
5ykk,prot,NMR,1
5ykl,prot,NMR,1
5ykq,prot,NMR,1
5ymy,prot,NMR,1
5ynr,prot,NMR,1
5yoz,prot,NMR,1
5yq3,prot,NMR,1
5yxi,prot,NMR,1
5yz6,prot,NMR,1
5yz9,prot,NMR,1
5yzk,prot,NMR,1
5z1y,prot,NMR,1
5z26,prot,NMR,1
5z2o,prot,NMR,1
5z31,prot,NMR,1
5z32,prot,NMR,1
5z36,prot,NMR,1
5z4b,prot,NMR,1
5z4e,prot,NMR,1
5z4f,prot,NMR,1
5z55,prot,NMR,1
5z5q,prot,NMR,1
5z5r,prot,NMR,1
5z5w,prot,NMR,1
5z5x,prot,NMR,1
5z8i,prot,NMR,1
5z8q,prot,NMR,1
5z9c,prot,NMR,1
5zau,prot,NMR,1
5zaz,prot,NMR,1
5zb6,prot,NMR,1
5zc6,prot,NMR,1
5zcn,prot,NMR,1
5zcz,prot,NMR,1
5zd0,prot,NMR,1
5zew,prot,NMR,1
5zfo,prot,NMR,1
5zgg,prot,NMR,1
5zkv,prot,NMR,1
5zmb,prot,NMR,1
5zmr,prot,NMR,1
5znf,prot,NMR,1
5znu,prot,NMR,1
5zor,prot,NMR,1
5zpv,prot,NMR,1
5zr0,prot,NMR,1
5zsw,prot,NMR,1
5zsy,prot,NMR,1
5zuh,prot,NMR,1
5zuz,prot,NMR,1
5zv6,prot,NMR,1
5zvf,prot,NMR,1
5zvn,prot,NMR,1
5zyx,prot,NMR,1
6a3z,prot,NMR,1
6a4c,prot,NMR,1
6a5i,prot,NMR,1
6a5j,prot,NMR,1
6a8y,prot,NMR,1
6aab,prot,NMR,1
6acv,prot,NMR,1
6afq,prot,NMR,1
6agp,prot,NMR,1
6ahz,prot,NMR,1
6ak0,prot,NMR,1
6ali,prot,NMR,1
6alk,prot,NMR,1
6aly,prot,NMR,1
6amr,prot,NMR,1
6amv,prot,NMR,1
6amw,prot,NMR,1
6anf,prot,NMR,1
6ap5,prot,NMR,1
6awk,prot,NMR,1
6awm,prot,NMR,1
6ax2,prot,NMR,1
6ax5,prot,NMR,1
6axd,prot,NMR,1
6axi,prot,NMR,1
6aza,prot,NMR,1
6azf,prot,NMR,1
6azg,prot,NMR,1
6b1g,prot,NMR,1
6b34,prot,NMR,1
6b35,prot,NMR,1
6b3n,prot,NMR,1
6b3u,prot,NMR,1
6b5w,prot,NMR,1
6b7g,prot,NMR,1
6b9k,prot,NMR,1
6b9w,prot,NMR,1
6ba3,prot,NMR,1
6ba6,prot,NMR,1
6bam,prot,NMR,1
6bb6,prot,NMR,1
6be7,prot,NMR,1
6be9,prot,NMR,1
6ben,prot,NMR,1
6beo,prot,NMR,1
6beq,prot,NMR,1
6ber,prot,NMR,1
6bes,prot,NMR,1
6bet,prot,NMR,1
6beu,prot,NMR,1
6bew,prot,NMR,1
6bf2,prot,NMR,1
6bf3,prot,NMR,1
6bf5,prot,NMR,1
6bgg,prot,NMR,1
6bgh,prot,NMR,1
6bhn,prot,NMR,1
6bho,prot,NMR,1
6bi5,prot,NMR,1
6bi6,prot,NMR,1
6bjf,prot,NMR,1
6bl9,prot,NMR,1
6bnh,prot,NMR,1
6bp9,prot,NMR,1
6bqi,prot,NMR,1
6bqs,prot,NMR,1
6br0,prot,NMR,1
6btv,prot,NMR,1
6buc,prot,NMR,1
6but,prot,NMR,1
6bv7,prot,NMR,1
6bvu,prot,NMR,1
6bvw,prot,NMR,1
6bvx,prot,NMR,1
6bvy,prot,NMR,1
6bx9,prot,NMR,1
6byv,prot,NMR,1
6bzj,prot,NMR,1
6bzk,prot,NMR,1
6bzl,prot,NMR,1
6c00,prot,NMR,1
6c0a,prot,NMR,1
6c2u,prot,NMR,1
6c2v,prot,NMR,1
6c41,prot,NMR,1
6c44,prot,NMR,1
6c8u,prot,NMR,1
6cah,prot,NMR,1
6cc9,prot,NMR,1
6cch,prot,NMR,1
6ccj,prot,NMR,1
6ccx,prot,NMR,1
6ce5,prot,NMR,1
6ceg,prot,NMR,1
6cei,prot,NMR,1
6cej,prot,NMR,1
6cfa,prot,NMR,1
6cfb,prot,NMR,1
6cgh,prot,NMR,1
6cgw,prot,NMR,1
6cgx,prot,NMR,1
6chc,prot,NMR,1
6civ,prot,NMR,1
6cix,prot,NMR,1
6cj8,prot,NMR,1
6cjd,prot,NMR,1
6cjz,prot,NMR,1
6ckd,prot,NMR,1
6ckf,prot,NMR,1
6ckq,prot,NMR,1
6cku,prot,NMR,1
6ckv,prot,NMR,1
6cl3,prot,NMR,1
6clz,prot,NMR,1
6cm1,prot,NMR,1
6cmh,prot,NMR,1
6cmy,prot,NMR,1
6co4,prot,NMR,1
6coo,prot,NMR,1
6cop,prot,NMR,1
6coq,prot,NMR,1
6cor,prot,NMR,1
6cos,prot,NMR,1
6cot,prot,NMR,1
6cou,prot,NMR,1
6cov,prot,NMR,1
6cow,prot,NMR,1
6cpi,prot,NMR,1
6cpj,prot,NMR,1
6cpk,prot,NMR,1
6crl,prot,NMR,1
6csk,prot,NMR,1
6csz,prot,NMR,1
6ct1,prot,NMR,1
6ct4,prot,NMR,1
6ctb,prot,NMR,1
6ctg,prot,NMR,1
6cuc,prot,NMR,1
6cui,prot,NMR,1
6cus,prot,NMR,1
6cv8,prot,NMR,1
6cw4,prot,NMR,1
6cws,prot,NMR,1
6cxn,prot,NMR,1
6cxp,prot,NMR,1
6cxq,prot,NMR,1
6cxr,prot,NMR,1
6czt,prot,NMR,1
6d10,prot,NMR,1
6d2h,prot,NMR,1
6d37,prot,NMR,1
6d3t,prot,NMR,1
6d53,prot,NMR,1
6d5z,prot,NMR,1
6d6s,prot,NMR,1
6d6x,prot,NMR,1
6d74,prot,NMR,1
6d8h,prot,NMR,1
6d8q,prot,NMR,1
6d8r,prot,NMR,1
6d8s,prot,NMR,1
6d8t,prot,NMR,1
6d8u,prot,NMR,1
6d8y,prot,NMR,1
6d93,prot,NMR,1
6d9o,prot,NMR,1
6d9p,prot,NMR,1
6dg1,prot,NMR,1
6dhr,prot,NMR,1
6dl4,prot,NMR,1
6dln,prot,NMR,1
6dmp,prot,NMR,1
6dmz,prot,NMR,1
6dny,prot,NMR,1
6do6,prot,NMR,1
6do7,prot,NMR,1
6drf,prot,NMR,1
6drg,prot,NMR,1
6dri,prot,NMR,1
6dsl,prot,NMR,1
6dst,prot,NMR,1
6dul,prot,NMR,1
6duu,prot,NMR,1
6dz9,prot,NMR,1
6dza,prot,NMR,1
6dzb,prot,NMR,1
6dzc,prot,NMR,1
6dze,prot,NMR,1
6e1l,prot,NMR,1
6e25,prot,NMR,1
6e26,prot,NMR,1
6e3c,prot,NMR,1
6e4h,prot,NMR,1
6e4j,prot,NMR,1
6e5c,prot,NMR,1
6e5h,prot,NMR,1
6e5i,prot,NMR,1
6e5j,prot,NMR,1
6e5k,prot,NMR,1
6e5n,prot,NMR,1
6e83,prot,NMR,1
6e86,prot,NMR,1
6e8w,prot,NMR,1
6e98,prot,NMR,1
6e9m,prot,NMR,1
6ee9,prot,NMR,1
6efe,prot,NMR,1
6ehz,prot,NMR,1
6eka,prot,NMR,1
6emo,prot,NMR,1
6emp,prot,NMR,1
6emq,prot,NMR,1
6emr,prot,NMR,1
6ena,prot,NMR,1
6eqy,prot,NMR,1
6er0,prot,NMR,1
6es5,prot,NMR,1
6es6,prot,NMR,1
6es7,prot,NMR,1
6esp,prot,NMR,1
6evi,prot,NMR,1
6evq,prot,NMR,1
6ews,prot,NMR,1
6ewt,prot,NMR,1
6ewu,prot,NMR,1
6ewv,prot,NMR,1
6ey3,prot,NMR,1
6ez4,prot,NMR,1
6f0y,prot,NMR,1
6f24,prot,NMR,1
6f27,prot,NMR,1
6f2x,prot,NMR,1
6f3k,prot,NMR,1
6f3v,prot,NMR,1
6f3w,prot,NMR,1
6f3x,prot,NMR,1
6f3y,prot,NMR,1
6f46,prot,NMR,1
6f55,prot,NMR,1
6f61,prot,NMR,1
6f7e,prot,NMR,1
6f7m,prot,NMR,1
6f7n,prot,NMR,1
6f7o,prot,NMR,1
6f8e,prot,NMR,1
6f98,prot,NMR,1
6f99,prot,NMR,1
6f9a,prot,NMR,1
6fbl,prot,NMR,1
6fce,prot,NMR,1
6fd7,prot,NMR,1
6fdp,prot,NMR,1
6fdt,prot,NMR,1
6fe6,prot,NMR,1
6feg,prot,NMR,1
6feh,prot,NMR,1
6ffq,prot,NMR,1
6ffu,prot,NMR,1
6fgm,prot,NMR,1
6fgn,prot,NMR,1
6fgp,prot,NMR,1
6fgs,prot,NMR,1
6fi7,prot,NMR,1
6fip,prot,NMR,1
6fnv,prot,NMR,1
6fs4,prot,NMR,1
6fs5,prot,NMR,1
6ftk,prot,NMR,1
6fvc,prot,NMR,1
6fw4,prot,NMR,1
6fwn,prot,NMR,1
6fzk,prot,NMR,1
6g03,prot,NMR,1
6g04,prot,NMR,1
6g4a,prot,NMR,1
6g4i,prot,NMR,1
6g4k,prot,NMR,1
6g4u,prot,NMR,1
6g4v,prot,NMR,1
6g4x,prot,NMR,1
6g5r,prot,NMR,1
6g5s,prot,NMR,1
6g7g,prot,NMR,1
6g81,prot,NMR,1
6g8o,prot,NMR,1
6gbd,prot,NMR,1
6gbe,prot,NMR,1
6gc3,prot,NMR,1
6gcj,prot,NMR,1
6gd5,prot,NMR,1
6gdk,prot,NMR,1
6gdl,prot,NMR,1
6gdz,prot,NMR,1
6ge2,prot,NMR,1
6gf2,prot,NMR,1
6gft,prot,NMR,1
6ggz,prot,NMR,1
6gif,prot,NMR,1
6gig,prot,NMR,1
6gij,prot,NMR,1
6gik,prot,NMR,1
6gil,prot,NMR,1
6gms,prot,NMR,1
6gnz,prot,NMR,1
6go0,prot,NMR,1
6gq9,prot,NMR,1
6grv,prot,NMR,1
6gs5,prot,NMR,1
6gs9,prot,NMR,1
6gse,prot,NMR,1
6gsf,prot,NMR,1
6gt7,prot,NMR,1
6gv6,prot,NMR,1
6gv7,prot,NMR,1
6gw7,prot,NMR,1
6gw8,prot,NMR,1
6gwm,prot,NMR,1
6gwx,prot,NMR,1
6h0i,prot,NMR,1
6h0j,prot,NMR,1
6h0q,prot,NMR,1
6h3e,prot,NMR,1
6h5h,prot,NMR,1
6h7i,prot,NMR,1
6h7q,prot,NMR,1
6h8c,prot,NMR,1
6hd2,prot,NMR,1
6hh0,prot,NMR,1
6hir,prot,NMR,1
6hj7,prot,NMR,1
6hka,prot,NMR,1
6hkc,prot,NMR,1
6hn9,prot,NMR,1
6hne,prot,NMR,1
6hnf,prot,NMR,1
6hng,prot,NMR,1
6hnh,prot,NMR,1
6hpi,prot,NMR,1
6hq1,prot,NMR,1
6ht4,prot,NMR,1
6hvb,prot,NMR,1
6hvc,prot,NMR,1
6hvk,prot,NMR,1
6hz2,prot,NMR,1
6i1b,prot,NMR,1
6i2o,prot,NMR,1
6i3r,prot,NMR,1
6i57,prot,NMR,1
6i9b,prot,NMR,1
6i9f,prot,NMR,1
6i9h,prot,NMR,1
6ib6,prot,NMR,1
6if9,prot,NMR,1
6iha,prot,NMR,1
6ijq,prot,NMR,1
6img,prot,NMR,1
6imh,prot,NMR,1
6ir0,prot,NMR,1
6irr,prot,NMR,1
6ith,prot,NMR,1
6ivs,prot,NMR,1
6ivu,prot,NMR,1
6iwj,prot,NMR,1
6iws,prot,NMR,1
6iyn,prot,NMR,1
6izg,prot,NMR,1
6j12,prot,NMR,1
6j2y,prot,NMR,1
6j3l,prot,NMR,1
6j4i,prot,NMR,1
6j9p,prot,NMR,1
6jhd,prot,NMR,1
6ji7,prot,NMR,1
6jic,prot,NMR,1
6jpd,prot,NMR,1
6jpp,prot,NMR,1
6jtf,prot,NMR,1
6jxu,prot,NMR,1
6jxv,prot,NMR,1
6jxw,prot,NMR,1
6jxx,prot,NMR,1
6k2i,prot,NMR,1
6k2k,prot,NMR,1
6k4i,prot,NMR,1
6k4v,prot,NMR,1
6k4w,prot,NMR,1
6k50,prot,NMR,1
6k51,prot,NMR,1
6k59,prot,NMR,1
6k5r,prot,NMR,1
6k5t,prot,NMR,1
6k5w,prot,NMR,1
6k7w,prot,NMR,1
6k8q,prot,NMR,1
6kbo,prot,NMR,1
6kbv,prot,NMR,1
6kcz,prot,NMR,1
6kg8,prot,NMR,1
6kg9,prot,NMR,1
6kh8,prot,NMR,1
6kh9,prot,NMR,1
6kha,prot,NMR,1
6khv,prot,NMR,1
6kjn,prot,NMR,1
6kjo,prot,NMR,1
6klm,prot,NMR,1
6kmy,prot,NMR,1
6kn2,prot,NMR,1
6kn3,prot,NMR,1
6kna,prot,NMR,1
6kno,prot,NMR,1
6knp,prot,NMR,1
6kow,prot,NMR,1
6kox,prot,NMR,1
6kqv,prot,NMR,1
6kr8,prot,NMR,1
6kra,prot,NMR,1
6kvg,prot,NMR,1
6l0l,prot,NMR,1
6l6v,prot,NMR,1
6l7k,prot,NMR,1
6l7z,prot,NMR,1
6l87,prot,NMR,1
6l8r,prot,NMR,1
6l8v,prot,NMR,1
6l95,prot,NMR,1
6l99,prot,NMR,1
6lag,prot,NMR,1
6lci,prot,NMR,1
6lek,prot,NMR,1
6lf5,prot,NMR,1
6lkf,prot,NMR,1
6llq,prot,NMR,1
6lms,prot,NMR,1
6lqz,prot,NMR,1
6lr2,prot,NMR,1
6lul,prot,NMR,1
6lvt,prot,NMR,1
6lxf,prot,NMR,1
6lxg,prot,NMR,1
6lzp,prot,NMR,1
6m0y,prot,NMR,1
6m19,prot,NMR,1
6m3a,prot,NMR,1
6m3n,prot,NMR,1
6m56,prot,NMR,1
6m5c,prot,NMR,1
6m6e,prot,NMR,1
6m6f,prot,NMR,1
6m6o,prot,NMR,1
6m78,prot,NMR,1
6mbm,prot,NMR,1
6mf8,prot,NMR,1
6mg9,prot,NMR,1
6mi5,prot,NMR,1
6mi9,prot,NMR,1
6mie,prot,NMR,1
6mif,prot,NMR,1
6mjd,prot,NMR,1
6mjv,prot,NMR,1
6mk4,prot,NMR,1
6mk5,prot,NMR,1
6mk7,prot,NMR,1
6mk8,prot,NMR,1
6mm4,prot,NMR,1
6mnl,prot,NMR,1
6mnt,prot,NMR,1
6mpo,prot,NMR,1
6mpp,prot,NMR,1
6msp,prot,NMR,1
6mun,prot,NMR,1
6mv3,prot,NMR,1
6mw6,prot,NMR,1
6mwm,prot,NMR,1
6my1,prot,NMR,1
6my2,prot,NMR,1
6my3,prot,NMR,1
6mza,prot,NMR,1
6mzt,prot,NMR,1
6n13,prot,NMR,1
6n2m,prot,NMR,1
6n68,prot,NMR,1
6n8c,prot,NMR,1
6nan,prot,NMR,1
6nbn,prot,NMR,1
6ne8,prot,NMR,1
6nfw,prot,NMR,1
6nhw,prot,NMR,1
6nhy,prot,NMR,1
6njf,prot,NMR,1
6nk9,prot,NMR,1
6nl3,prot,NMR,1
6nm2,prot,NMR,1
6nm3,prot,NMR,1
6nnb,prot,NMR,1
6nom,prot,NMR,1
6nox,prot,NMR,1
6ns8,prot,NMR,1
6nu0,prot,NMR,1
6nu4,prot,NMR,1
6nug,prot,NMR,1
6nui,prot,NMR,1
6nvz,prot,NMR,1
6nw8,prot,NMR,1
6nx4,prot,NMR,1
6nz2,prot,NMR,1
6nzl,prot,NMR,1
6nzn,prot,NMR,1
6o0c,prot,NMR,1
6o0i,prot,NMR,1
6o1q,prot,NMR,1
6o22,prot,NMR,1
6o3q,prot,NMR,1
6o3s,prot,NMR,1
6o6i,prot,NMR,1
6o6w,prot,NMR,1
6o7g,prot,NMR,1
6o8j,prot,NMR,1
6o8p,prot,NMR,1
6o8r,prot,NMR,1
6o8s,prot,NMR,1
6o8t,prot,NMR,1
6ob1,prot,NMR,1
6obi,prot,NMR,1
6obk,prot,NMR,1
6obw,prot,NMR,1
6oc2,prot,NMR,1
6oc4,prot,NMR,1
6oc9,prot,NMR,1
6ocv,prot,NMR,1
6ofa,prot,NMR,1
6oh1,prot,NMR,1
6ohx,prot,NMR,1
6okw,prot,NMR,1
6okx,prot,NMR,1
6oky,prot,NMR,1
6old,prot,NMR,1
6oq2,prot,NMR,1
6oq9,prot,NMR,1
6oqh,prot,NMR,1
6oqj,prot,NMR,1
6oqk,prot,NMR,1
6oqp,prot,NMR,1
6osw,prot,NMR,1
6ota,prot,NMR,1
6otb,prot,NMR,1
6ovc,prot,NMR,1
6ovj,prot,NMR,1
6owr,prot,NMR,1
6p6b,prot,NMR,1
6p6c,prot,NMR,1
6pez,prot,NMR,1
6pf0,prot,NMR,1
6pi2,prot,NMR,1
6pi3,prot,NMR,1
6pin,prot,NMR,1
6pio,prot,NMR,1
6pip,prot,NMR,1
6pmg,prot,NMR,1
6poj,prot,NMR,1
6por,prot,NMR,1
6ppc,prot,NMR,1
6ppt,prot,NMR,1
6pq2,prot,NMR,1
6pqe,prot,NMR,1
6pqf,prot,NMR,1
6pqg,prot,NMR,1
6pqm,prot,NMR,1
6pqt,prot,NMR,1
6pri,prot,NMR,1
6prj,prot,NMR,1
6prp,prot,NMR,1
6prq,prot,NMR,1
6psi,prot,NMR,1
6pts,prot,NMR,1
6ptw,prot,NMR,1
6pv0,prot,NMR,1
6pv1,prot,NMR,1
6pv2,prot,NMR,1
6pv3,prot,NMR,1
6pvr,prot,NMR,1
6pvt,prot,NMR,1
6px7,prot,NMR,1
6px8,prot,NMR,1
6q08,prot,NMR,1
6q1x,prot,NMR,1
6q2i,prot,NMR,1
6q2z,prot,NMR,1
6q44,prot,NMR,1
6q5z,prot,NMR,1
6q6e,prot,NMR,1
6qam,prot,NMR,1
6qan,prot,NMR,1
6qax,prot,NMR,1
6qay,prot,NMR,1
6qb0,prot,NMR,1
6qb1,prot,NMR,1
6qbi,prot,NMR,1
6qbj,prot,NMR,1
6qbk,prot,NMR,1
6qbl,prot,NMR,1
6qbz,prot,NMR,1
6qeb,prot,NMR,1
6qes,prot,NMR,1
6qet,prot,NMR,1
6qeu,prot,NMR,1
6qf8,prot,NMR,1
6qfp,prot,NMR,1
6qh2,prot,NMR,1
6qjb,prot,NMR,1
6qjy,prot,NMR,1
6qk5,prot,NMR,1
6qk6,prot,NMR,1
6qkf,prot,NMR,1
6qkp,prot,NMR,1
6qkq,prot,NMR,1
6qm1,prot,NMR,1
6qs0,prot,NMR,1
6qtc,prot,NMR,1
6qtf,prot,NMR,1
6qvw,prot,NMR,1
6qwr,prot,NMR,1
6qxb,prot,NMR,1
6qxc,prot,NMR,1
6qxz,prot,NMR,1
6qyr,prot,NMR,1
6qys,prot,NMR,1
6qyt,prot,NMR,1
6qyu,prot,NMR,1
6qyv,prot,NMR,1
6qyw,prot,NMR,1
6r0j,prot,NMR,1
6r1v,prot,NMR,1
6r28,prot,NMR,1
6r2x,prot,NMR,1
6r3c,prot,NMR,1
6r5g,prot,NMR,1
6r8n,prot,NMR,1
6r95,prot,NMR,1
6r96,prot,NMR,1
6r9z,prot,NMR,1
6rc7,prot,NMR,1
6rfm,prot,NMR,1
6rh5,prot,NMR,1
6rh6,prot,NMR,1
6rhy,prot,NMR,1
6rk3,prot,NMR,1
6rpv,prot,NMR,1
6rqs,prot,NMR,1
6rrl,prot,NMR,1
6rro,prot,NMR,1
6rsa,prot,NMR,1
6rsf,prot,NMR,1
6rsg,prot,NMR,1
6rsm,prot,NMR,1
6rss,prot,NMR,1
6rva,prot,NMR,1
6rwg,prot,NMR,1
6ry9,prot,NMR,1
6ryq,prot,NMR,1
6rz1,prot,NMR,1
6rzc,prot,NMR,1
6s0n,prot,NMR,1
6s10,prot,NMR,1
6s2d,prot,NMR,1
6s3w,prot,NMR,1
6saa,prot,NMR,1
6sab,prot,NMR,1
6sai,prot,NMR,1
6sap,prot,NMR,1
6scw,prot,NMR,1
6sft,prot,NMR,1
6sgo,prot,NMR,1
6sjw,prot,NMR,1
6sjx,prot,NMR,1
6sly,prot,NMR,1
6so0,prot,NMR,1
6soe,prot,NMR,1
6sow,prot,NMR,1
6svc,prot,NMR,1
6sve,prot,NMR,1
6svh,prot,NMR,1
6sy2,prot,NMR,1
6szc,prot,NMR,1
6szf,prot,NMR,1
6t33,prot,NMR,1
6t3i,prot,NMR,1
6taz,prot,NMR,1
6tdd,prot,NMR,1
6tdm,prot,NMR,1
6tdn,prot,NMR,1
6tey,prot,NMR,1
6tf4,prot,NMR,1
6tg5,prot,NMR,1
6th8,prot,NMR,1
6thi,prot,NMR,1
6ti5,prot,NMR,1
6ti6,prot,NMR,1
6ti7,prot,NMR,1
6tiq,prot,NMR,1
6tir,prot,NMR,1
6tj3,prot,NMR,1
6tkt,prot,NMR,1
6tl0,prot,NMR,1
6to6,prot,NMR,1
6tob,prot,NMR,1
6tpb,prot,NMR,1
6tr0,prot,NMR,1
6tr8,prot,NMR,1
6trm,prot,NMR,1
6trp,prot,NMR,1
6tt6,prot,NMR,1
6tt8,prot,NMR,1
6tta,prot,NMR,1
6ttc,prot,NMR,1
6tub,prot,NMR,1
6tv5,prot,NMR,1
6tvj,prot,NMR,1
6tvm,prot,NMR,1
6twe,prot,NMR,1
6twg,prot,NMR,1
6twr,prot,NMR,1
6txt,prot,NMR,1
6tze,prot,NMR,1
6u19,prot,NMR,1
6u1l,prot,NMR,1
6u1o,prot,NMR,1
6u24,prot,NMR,1
6u3r,prot,NMR,1
6u3s,prot,NMR,1
6u46,prot,NMR,1
6u4m,prot,NMR,1
6u4n,prot,NMR,1
6u6g,prot,NMR,1
6u6p,prot,NMR,1
6u6q,prot,NMR,1
6u6r,prot,NMR,1
6u6s,prot,NMR,1
6u7q,prot,NMR,1
6u7r,prot,NMR,1
6u7s,prot,NMR,1
6u7u,prot,NMR,1
6u7w,prot,NMR,1
6u7x,prot,NMR,1
6uch,prot,NMR,1
6ucj,prot,NMR,1
6uck,prot,NMR,1
6uco,prot,NMR,1
6ucp,prot,NMR,1
6ud0,prot,NMR,1
6uf2,prot,NMR,1
6uhw,prot,NMR,1
6uju,prot,NMR,1
6ujv,prot,NMR,1
6um9,prot,NMR,1
6urp,prot,NMR,1
6urs,prot,NMR,1
6ut2,prot,NMR,1
6ux5,prot,NMR,1
6uxs,prot,NMR,1
6uyi,prot,NMR,1
6uyj,prot,NMR,1
6uz4,prot,NMR,1
6uz5,prot,NMR,1
6uzj,prot,NMR,1
6v1n,prot,NMR,1
6v1w,prot,NMR,1
6v4i,prot,NMR,1
6v4t,prot,NMR,1
6v5d,prot,NMR,1
6v5l,prot,NMR,1
6v6t,prot,NMR,1
6v88,prot,NMR,1
6ve9,prot,NMR,1
6ved,prot,NMR,1
6vee,prot,NMR,1
6vfo,prot,NMR,1
6vg7,prot,NMR,1
6vga,prot,NMR,1
6vgb,prot,NMR,1
6vgt,prot,NMR,1
6vh8,prot,NMR,1
6vhj,prot,NMR,1
6vjq,prot,NMR,1
6vk2,prot,NMR,1
6vl2,prot,NMR,1
6vla,prot,NMR,1
6vlj,prot,NMR,1
6vnz,prot,NMR,1
6vpn,prot,NMR,1
6vrj,prot,NMR,1
6vti,prot,NMR,1
6vwb,prot,NMR,1
6vxg,prot,NMR,1
6vxw,prot,NMR,1
6vy7,prot,NMR,1
6vy8,prot,NMR,1
6w0o,prot,NMR,1
6w4e,prot,NMR,1
6w4f,prot,NMR,1
6w9n,prot,NMR,1
6wa1,prot,NMR,1
6wa3,prot,NMR,1
6wa4,prot,NMR,1
6wa5,prot,NMR,1
6wap,prot,NMR,1
6wbu,prot,NMR,1
6wpb,prot,NMR,1
6wpd,prot,NMR,1
6wpo,prot,NMR,1
6wpv,prot,NMR,1
6wqe,prot,NMR,1
6wqj,prot,NMR,1
6wql,prot,NMR,1
6wqr,prot,NMR,1
6wux,prot,NMR,1
6x1k,prot,NMR,1
6x46,prot,NMR,1
6x4x,prot,NMR,1
6x63,prot,NMR,1
6x6n,prot,NMR,1
6x7i,prot,NMR,1
6x8r,prot,NMR,1
6xcr,prot,NMR,1
6xcu,prot,NMR,1
6xeh,prot,NMR,1
6xfl,prot,NMR,1
6xmn,prot,NMR,1
6xn9,prot,NMR,1
6xor,prot,NMR,1
6xqc,prot,NMR,1
6xqj,prot,NMR,1
6xr6,prot,NMR,1
6xr7,prot,NMR,1
6xrg,prot,NMR,1
6xry,prot,NMR,1
6xth,prot,NMR,1
6xti,prot,NMR,1
6xtt,prot,NMR,1
6xv2,prot,NMR,1
6xwi,prot,NMR,1
6xxu,prot,NMR,1
6xyh,prot,NMR,1
6xyi,prot,NMR,1
6xyv,prot,NMR,1
6y06,prot,NMR,1
6y07,prot,NMR,1
6y1h,prot,NMR,1
6y1q,prot,NMR,1
